recipe_id,tag_name
27654,low-carb
27654,ground-beef
27654,low-in-something
27654,meat
27654,taste-mood
27654,to-go
27654,equipment
27654,4-hours-or-less
42598,weeknight
42598,time-to-make
42598,cuisine
42598,preparation
42598,north-american
42598,american
42598,dietary
42598,4-hours-or-less
49461,30-minutes-or-less
49461,time-to-make
49461,course
49461,main-ingredient
49461,cuisine
49461,preparation
49461,occasion
49461,north-american
49461,lunch
49461,main-dish
49461,beans
49461,rice
49461,vegetables
49461,american
49461,oven
49461,easy
49461,beginner-cook
49461,dinner-party
49461,kid-friendly
49461,picnic
49461,vegetarian
49461,dietary
49461,spicy
49461,comfort-food
49461,californian
49461,pacific-northwest
49461,black-beans
49461,pasta-rice-and-grains
49461,taste-mood
49461,to-go
49461,equipment
87470,60-minutes-or-less
87470,time-to-make
87470,course
87470,main-ingredient
87470,cuisine
87470,preparation
87470,main-dish
87470,poultry
87470,european
87470,chicken
87470,dietary
87470,meat
87861,time-to-make
87861,course
87861,main-ingredient
87861,cuisine
87861,preparation
87861,occasion
87861,lunch
87861,main-dish
87861,lamb-sheep
87861,asian
87861,greek
87861,middle-eastern
87861,barbecue
87861,european
87861,finger-food
87861,summer
87861,seasonal
87861,sandwiches
87861,meat
87861,equipment
87861,grilling
87861,presentation
87861,served-hot
87861,4-hours-or-less
123030,60-minutes-or-less
123030,time-to-make
123030,course
123030,preparation
123030,desserts
139356,30-minutes-or-less
139356,time-to-make
139356,course
139356,main-ingredient
139356,preparation
139356,main-dish
139356,beef
139356,barbecue
139356,dietary
139356,meat
139356,steak
139356,equipment
139356,grilling
207902,time-to-make
207902,course
207902,cuisine
207902,preparation
207902,north-american
207902,rolled-cookies
207902,desserts
207902,american
207902,oven
207902,easy
207902,refrigerator
207902,beginner-cook
207902,finger-food
207902,cookies-and-brownies
207902,equipment
207902,small-appliance
207902,mixer
207902,presentation
207902,4-hours-or-less
224949,course
224949,main-ingredient
224949,preparation
224949,lunch
224949,beef
224949,pork
224949,crock-pot-slow-cooker
224949,ground-beef
224949,meat
224949,pork-sausage
224949,equipment
243957,30-minutes-or-less
243957,time-to-make
243957,course
243957,main-ingredient
243957,preparation
243957,low-protein
243957,very-low-carbs
243957,main-dish
243957,rice
243957,vegetarian
243957,dietary
243957,one-dish-meal
243957,low-sodium
243957,low-cholesterol
243957,low-saturated-fat
243957,low-calorie
243957,low-carb
243957,low-in-something
243957,pasta-rice-and-grains
243957,long-grain-rice
385140,15-minutes-or-less
385140,time-to-make
385140,course
385140,preparation
385140,occasion
385140,for-1-or-2
385140,sauces
385140,condiments-etc
385140,easy
385140,dinner-party
385140,dietary
385140,spicy
385140,seasonal
385140,savory-sauces
385140,free-of-something
385140,taste-mood
385140,savory
385140,number-of-servings
386965,30-minutes-or-less
386965,time-to-make
386965,course
386965,main-ingredient
386965,preparation
386965,very-low-carbs
386965,main-dish
386965,poultry
386965,easy
386965,dietary
386965,low-sodium
386965,low-carb
386965,low-in-something
386965,meat
386965,3-steps-or-less
430499,60-minutes-or-less
430499,time-to-make
430499,course
430499,main-ingredient
430499,preparation
430499,occasion
430499,main-dish
430499,poultry
430499,chicken
430499,comfort-food
430499,meat
430499,chicken-breasts
430499,taste-mood
488144,60-minutes-or-less
488144,time-to-make
488144,course
488144,preparation
488144,desserts
488144,cookies-and-brownies
488144,dietary
488144,low-sodium
488144,low-in-something
512671,weeknight
512671,60-minutes-or-less
512671,time-to-make
512671,course
512671,main-ingredient
512671,cuisine
512671,preparation
512671,occasion
512671,main-dish
512671,vegetables
512671,african
512671,vegan
512671,vegetarian
512671,dietary
512671,one-dish-meal
512671,low-sodium
512671,low-cholesterol
512671,low-saturated-fat
512671,low-calorie
512671,inexpensive
512671,healthy-2
512671,low-in-something
512671,greens
512671,peanut-butter
530889,60-minutes-or-less
530889,time-to-make
530889,course
530889,cuisine
530889,preparation
530889,healthy
530889,main-dish
530889,european
530889,italian
530889,dietary
530889,low-sodium
530889,low-cholesterol
530889,low-saturated-fat
530889,healthy-2
530889,low-in-something
537031,30-minutes-or-less
537031,time-to-make
537031,main-ingredient
537031,preparation
537031,pasta
537031,pasta-rice-and-grains
537031,spaghetti
62199,30-minutes-or-less
62199,time-to-make
62199,course
62199,main-ingredient
62199,preparation
62199,occasion
62199,low-protein
62199,5-ingredients-or-less
62199,side-dishes
62199,vegetables
62199,easy
62199,romantic
62199,vegetarian
62199,stove-top
62199,dietary
62199,low-sodium
62199,seasonal
62199,low-carb
62199,low-in-something
62199,green-yellow-beans
62199,brunch
62199,taste-mood
62199,equipment
63529,15-minutes-or-less
63529,time-to-make
63529,course
63529,main-ingredient
63529,preparation
63529,healthy
63529,lunch
63529,salads
63529,fruit
63529,vegetables
63529,dietary
63529,low-sodium
63529,low-cholesterol
63529,healthy-2
63529,low-in-something
63529,tropical-fruit
63529,bananas
63529,greens
63529,lettuces
64852,60-minutes-or-less
64852,time-to-make
64852,course
64852,cuisine
64852,preparation
64852,desserts
64852,asian
64852,indian
64852,puddings-and-mousses
64852,stove-top
64852,equipment
67428,60-minutes-or-less
67428,time-to-make
67428,course
67428,main-ingredient
67428,preparation
67428,main-dish
67428,pasta
67428,seafood
67428,oven
67428,salmon
67428,fish
67428,pasta-rice-and-grains
67428,manicotti
67428,freshwater-fish
67428,saltwater-fish
67428,equipment
98734,30-minutes-or-less
98734,time-to-make
98734,course
98734,main-ingredient
98734,preparation
98734,healthy
98734,5-ingredients-or-less
98734,main-dish
98734,pasta
98734,poultry
98734,vegetables
98734,easy
98734,chicken
98734,stove-top
98734,dietary
98734,one-dish-meal
98734,meat
98734,chicken-breasts
98734,pasta-rice-and-grains
98734,elbow-macaroni
98734,broccoli
98734,equipment
94442,60-minutes-or-less
94442,time-to-make
94442,course
94442,main-ingredient
94442,cuisine
94442,preparation
94442,occasion
94442,side-dishes
94442,rice
94442,vegetables
94442,stove-top
94442,south-american
94442,dietary
94442,spicy
94442,low-sodium
94442,gluten-free
94442,free-of-something
94442,low-in-something
94442,pasta-rice-and-grains
94442,white-rice
94442,corn
94442,taste-mood
94442,sweet
94442,equipment
94442,presentation
94442,served-hot
129621,bacon
129621,60-minutes-or-less
129621,time-to-make
129621,course
129621,main-ingredient
129621,preparation
129621,bisques-cream-soups
129621,soups-stews
129621,pork
129621,potatoes
129621,vegetables
129621,easy
129621,beginner-cook
129621,kid-friendly
129621,dietary
129621,meat
159982,15-minutes-or-less
159982,time-to-make
159982,course
159982,main-ingredient
159982,preparation
159982,desserts
159982,fruit
159982,easy
159982,frozen-desserts
159982,dietary
159982,pitted-fruit
159982,cherries
159982,equipment
159982,small-appliance
159982,3-steps-or-less
169546,60-minutes-or-less
169546,time-to-make
169546,course
169546,main-ingredient
169546,cuisine
169546,preparation
169546,healthy
169546,appetizers
169546,vegetables
169546,asian
169546,middle-eastern
169546,easy
169546,spreads
169546,lebanese
169546,dietary
169546,low-cholesterol
169546,low-saturated-fat
169546,healthy-2
169546,low-in-something
169546,peppers
169546,3-steps-or-less
16587,weeknight
16587,time-to-make
16587,course
16587,main-ingredient
16587,preparation
16587,occasion
16587,low-protein
16587,healthy
16587,5-ingredients-or-less
16587,sauces
16587,desserts
16587,condiments-etc
16587,fruit
16587,easy
16587,holiday-event
16587,kosher
16587,low-fat
16587,vegan
16587,vegetarian
16587,crock-pot-slow-cooker
16587,dietary
16587,low-sodium
16587,gluten-free
16587,low-cholesterol
16587,seasonal
16587,low-saturated-fat
16587,low-calorie
16587,comfort-food
16587,free-of-something
16587,low-in-something
16587,taste-mood
16587,equipment
16587,4-hours-or-less
185651,time-to-make
185651,course
185651,main-ingredient
185651,cuisine
185651,preparation
185651,occasion
185651,for-large-groups
185651,low-protein
185651,healthy
185651,5-ingredients-or-less
185651,beverages
185651,fruit
185651,1-day-or-more
185651,easy
185651,european
185651,heirloom-historical
185651,holiday-event
185651,low-fat
185651,russian
185651,cocktails
185651,dietary
185651,low-sodium
185651,low-cholesterol
185651,low-saturated-fat
185651,inexpensive
185651,low-in-something
185651,pitted-fruit
185651,cherries
185651,peaches
185651,plums
185651,number-of-servings
188566,15-minutes-or-less
188566,time-to-make
188566,course
188566,main-ingredient
188566,cuisine
188566,preparation
188566,occasion
188566,for-large-groups
188566,appetizers
188566,seafood
188566,easy
188566,european
188566,holiday-event
188566,dips
188566,english
188566,shrimp
188566,crab
188566,dietary
188566,shellfish
188566,clams
188566,number-of-servings
188566,3-steps-or-less
190095,15-minutes-or-less
190095,time-to-make
190095,course
190095,main-ingredient
190095,preparation
190095,occasion
190095,lunch
190095,salads
190095,snacks
190095,easy
190095,beginner-cook
190095,chocolate
190095,taste-mood
190095,sweet
190095,number-of-servings
190095,3-steps-or-less
195665,30-minutes-or-less
195665,time-to-make
195665,course
195665,main-ingredient
195665,preparation
195665,for-1-or-2
195665,low-protein
195665,healthy
195665,side-dishes
195665,vegetables
195665,easy
195665,low-fat
195665,dietary
195665,low-sodium
195665,low-cholesterol
195665,low-saturated-fat
195665,low-calorie
195665,inexpensive
195665,low-in-something
195665,corn
195665,number-of-servings
197945,30-minutes-or-less
197945,time-to-make
197945,course
197945,main-ingredient
197945,preparation
197945,5-ingredients-or-less
197945,soups-stews
197945,beans
197945,easy
197945,beginner-cook
197945,vegan
197945,vegetarian
197945,dietary
197945,inexpensive
197945,3-steps-or-less
200344,15-minutes-or-less
200344,time-to-make
200344,course
200344,main-ingredient
200344,preparation
200344,occasion
200344,for-1-or-2
200344,5-ingredients-or-less
200344,granola-and-porridge
200344,breakfast
200344,desserts
200344,easy
200344,microwave
200344,refrigerator
200344,frozen-desserts
200344,grains
200344,freezer
200344,dietary
200344,low-sodium
200344,comfort-food
200344,inexpensive
200344,low-in-something
200344,pasta-rice-and-grains
200344,taste-mood
200344,sweet
200344,equipment
200344,number-of-servings
214641,60-minutes-or-less
214641,time-to-make
214641,course
214641,main-ingredient
214641,preparation
214641,occasion
214641,main-dish
214641,pasta
214641,poultry
214641,vegetables
214641,spring
214641,summer
214641,chicken
214641,one-dish-meal
214641,seasonal
214641,meat
214641,chicken-breasts
214641,pasta-rice-and-grains
214641,penne
214641,asparagus
214641,broccoli
218898,time-to-make
218898,course
218898,main-ingredient
218898,preparation
218898,5-ingredients-or-less
218898,appetizers
218898,poultry
218898,easy
218898,chicken
218898,dietary
218898,meat
218898,wings
218898,4-hours-or-less
250562,15-minutes-or-less
250562,time-to-make
250562,course
250562,cuisine
250562,preparation
250562,north-american
250562,condiments-etc
250562,caribbean
250562,barbecue
250562,easy
250562,central-american
250562,marinades-and-rubs
250562,dietary
250562,gluten-free
250562,high-calcium
250562,high-fiber
250562,free-of-something
250562,high-in-something
250562,equipment
250562,grilling
250562,3-steps-or-less
251014,60-minutes-or-less
251014,time-to-make
251014,course
251014,main-ingredient
251014,cuisine
251014,preparation
251014,occasion
251014,healthy
251014,sauces
251014,condiments-etc
251014,beef
251014,vegetables
251014,easy
251014,european
251014,beginner-cook
251014,dinner-party
251014,italian
251014,dietary
251014,low-cholesterol
251014,low-calorie
251014,oamc-freezer-make-ahead
251014,low-carb
251014,savory-sauces
251014,healthy-2
251014,ground-beef
251014,low-in-something
251014,meat
251014,onions
251014,taste-mood
251014,savory
251014,number-of-servings
275688,60-minutes-or-less
275688,time-to-make
275688,course
275688,main-ingredient
275688,cuisine
275688,preparation
275688,occasion
275688,north-american
275688,healthy
275688,main-dish
275688,fruit
275688,poultry
275688,asian
275688,chinese
275688,dinner-party
275688,low-fat
275688,chicken
275688,deep-fry
275688,dietary
275688,low-saturated-fat
275688,comfort-food
275688,low-in-something
275688,tropical-fruit
275688,pineapple
275688,meat
275688,taste-mood
275688,sweet
275688,technique
277367,30-minutes-or-less
277367,time-to-make
277367,main-ingredient
277367,cuisine
277367,preparation
277367,occasion
277367,north-american
277367,5-ingredients-or-less
277367,eggs-dairy
277367,american
277367,southern-united-states
277367,easy
277367,kid-friendly
277367,eggs
277367,dietary
277367,comfort-food
277367,inexpensive
277367,brunch
277367,taste-mood
277367,presentation
277367,served-hot
286132,time-to-make
286132,course
286132,main-ingredient
286132,cuisine
286132,preparation
286132,occasion
286132,north-american
286132,main-dish
286132,poultry
286132,seafood
286132,american
286132,mexican
286132,southwestern-united-states
286132,tex-mex
286132,oven
286132,barbecue
286132,easy
286132,beginner-cook
286132,dinner-party
286132,fish
286132,broil
286132,chicken
286132,dietary
286132,spicy
286132,gluten-free
286132,inexpensive
286132,egg-free
286132,free-of-something
286132,meat
286132,chicken-breasts
286132,chicken-thighs-legs
286132,taste-mood
286132,equipment
286132,grilling
286132,presentation
286132,served-hot
286132,4-hours-or-less
324202,60-minutes-or-less
324202,time-to-make
324202,course
324202,main-ingredient
324202,preparation
324202,appetizers
324202,main-dish
324202,beef
324202,eggs-dairy
324202,eggs
324202,meat
348864,time-to-make
348864,course
348864,main-ingredient
348864,cuisine
348864,preparation
348864,north-american
348864,main-dish
348864,beef
348864,american
348864,dietary
348864,low-carb
348864,ground-beef
348864,low-in-something
348864,meat
348864,4-hours-or-less
373608,60-minutes-or-less
373608,time-to-make
373608,course
373608,main-ingredient
373608,preparation
373608,occasion
373608,desserts
373608,oven
373608,dinner-party
373608,kid-friendly
373608,puddings-and-mousses
373608,chocolate
373608,dietary
373608,brunch
373608,taste-mood
373608,sweet
373608,equipment
373608,number-of-servings
376126,60-minutes-or-less
376126,time-to-make
376126,course
376126,main-ingredient
376126,preparation
376126,occasion
376126,pancakes-and-waffles
376126,breakfast
376126,fruit
376126,tropical-fruit
376126,bananas
376126,brunch
384204,15-minutes-or-less
384204,time-to-make
384204,course
384204,preparation
384204,low-protein
384204,5-ingredients-or-less
384204,salads
384204,easy
384204,dietary
384204,low-carb
384204,low-in-something
384204,3-steps-or-less
384451,30-minutes-or-less
384451,time-to-make
384451,course
384451,main-ingredient
384451,cuisine
384451,preparation
384451,healthy
384451,side-dishes
384451,rice
384451,asian
384451,thai
384451,easy
384451,low-fat
384451,dietary
384451,low-saturated-fat
384451,low-in-something
384451,pasta-rice-and-grains
384451,3-steps-or-less
405539,time-to-make
405539,course
405539,main-ingredient
405539,cuisine
405539,preparation
405539,savory-pies
405539,main-dish
405539,rice
405539,easy
405539,european
405539,italian
405539,dietary
405539,pasta-rice-and-grains
405539,short-grain-rice
405539,4-hours-or-less
430720,15-minutes-or-less
430720,time-to-make
430720,course
430720,preparation
430720,soups-stews
433369,bacon
433369,60-minutes-or-less
433369,time-to-make
433369,course
433369,main-ingredient
433369,preparation
433369,main-dish
433369,pork
433369,poultry
433369,oven
433369,easy
433369,turkey
433369,meat
433369,equipment
433369,3-steps-or-less
448290,weeknight
448290,30-minutes-or-less
448290,time-to-make
448290,course
448290,main-ingredient
448290,cuisine
448290,preparation
448290,occasion
448290,north-american
448290,main-dish
448290,side-dishes
448290,eggs-dairy
448290,pasta
448290,vegetables
448290,american
448290,southwestern-united-states
448290,easy
448290,cheese
448290,dietary
448290,low-sodium
448290,comfort-food
448290,low-in-something
448290,pasta-rice-and-grains
448290,peppers
448290,taste-mood
448290,3-steps-or-less
450342,60-minutes-or-less
450342,time-to-make
450342,course
450342,main-ingredient
450342,cuisine
450342,preparation
450342,north-american
450342,for-large-groups
450342,main-dish
450342,seafood
450342,american
450342,southern-united-states
450342,easy
450342,fish
450342,one-dish-meal
450342,number-of-servings
450342,from-scratch
463588,time-to-make
463588,course
463588,preparation
463588,healthy
463588,breads
463588,bread-machine
463588,easy
463588,dietary
463588,low-cholesterol
463588,healthy-2
463588,yeast
463588,low-in-something
463588,equipment
463588,small-appliance
463588,3-steps-or-less
463588,4-hours-or-less
487965,15-minutes-or-less
487965,time-to-make
487965,course
487965,cuisine
487965,preparation
487965,for-1-or-2
487965,low-protein
487965,healthy
487965,breakfast
487965,middle-eastern
487965,low-fat
487965,vegan
487965,vegetarian
487965,dietary
487965,low-sodium
487965,low-cholesterol
487965,low-saturated-fat
487965,low-calorie
487965,low-in-something
487965,number-of-servings
487965,oatmeal
527007,30-minutes-or-less
527007,time-to-make
527007,course
527007,preparation
527007,5-ingredients-or-less
527007,lunch
527007,easy
527007,no-cook
527007,technique
532056,30-minutes-or-less
532056,time-to-make
532056,course
532056,preparation
532056,soups-stews
532056,easy
532056,beginner-cook
532056,dietary
532056,low-cholesterol
532056,low-saturated-fat
532056,low-calorie
532056,low-carb
532056,inexpensive
532056,low-in-something
532056,3-steps-or-less
16918,weeknight
16918,time-to-make
16918,course
16918,cuisine
16918,preparation
16918,occasion
16918,north-american
16918,for-large-groups
16918,low-protein
16918,healthy
16918,desserts
16918,american
16918,oven
16918,potluck
16918,fall
16918,holiday-event
16918,picnic
16918,romantic
16918,spring
16918,summer
16918,winter
16918,cakes
16918,easter
16918,dietary
16918,christmas
16918,new-years
16918,seasonal
16918,comfort-food
16918,independence-day
16918,st-patricks-day
16918,valentines-day
16918,low-in-something
16918,taste-mood
16918,to-go
16918,equipment
16918,number-of-servings
16918,4-hours-or-less
26706,15-minutes-or-less
26706,time-to-make
26706,course
26706,cuisine
26706,preparation
26706,occasion
26706,lunch
26706,salads
26706,easy
26706,european
26706,no-cook
26706,vegetarian
26706,italian
26706,salad-dressings
26706,dietary
26706,gluten-free
26706,inexpensive
26706,free-of-something
26706,number-of-servings
26706,3-steps-or-less
26706,technique
45546,60-minutes-or-less
45546,time-to-make
45546,course
45546,main-ingredient
45546,cuisine
45546,preparation
45546,occasion
45546,north-american
45546,lunch
45546,main-dish
45546,seafood
45546,canadian
45546,oven
45546,easy
45546,dinner-party
45546,holiday-event
45546,romantic
45546,shrimp
45546,broil
45546,stove-top
45546,comfort-food
45546,scallops
45546,british-columbian
45546,shellfish
45546,taste-mood
45546,equipment
53609,weeknight
53609,time-to-make
53609,course
53609,main-ingredient
53609,preparation
53609,occasion
53609,main-dish
53609,vegetables
53609,easy
53609,winter
53609,seasonal
53609,4-hours-or-less
55108,15-minutes-or-less
55108,time-to-make
55108,course
55108,main-ingredient
55108,cuisine
55108,preparation
55108,occasion
55108,appetizers
55108,lunch
55108,vegetables
55108,oven
55108,easy
55108,european
55108,beginner-cook
55108,dinner-party
55108,finger-food
55108,vegetarian
55108,italian
55108,broil
55108,dietary
55108,tomatoes
55108,brunch
55108,equipment
55108,number-of-servings
55108,presentation
69213,weeknight
69213,time-to-make
69213,main-ingredient
69213,preparation
69213,seafood
69213,fish
69213,dietary
69213,4-hours-or-less
72931,15-minutes-or-less
72931,time-to-make
72931,course
72931,main-ingredient
72931,cuisine
72931,preparation
72931,occasion
72931,north-american
72931,low-protein
72931,sauces
72931,condiments-etc
72931,fruit
72931,american
72931,dinner-party
72931,fall
72931,romantic
72931,winter
72931,stove-top
72931,dietary
72931,low-sodium
72931,seasonal
72931,comfort-food
72931,low-carb
72931,low-in-something
72931,citrus
72931,lemon
72931,taste-mood
72931,equipment
72931,presentation
72931,served-hot
82529,60-minutes-or-less
82529,time-to-make
82529,course
82529,preparation
82529,rolled-cookies
82529,desserts
82529,vegetarian
82529,cookies-and-brownies
82529,dietary
82529,number-of-servings
338542,60-minutes-or-less
338542,time-to-make
338542,course
338542,main-ingredient
338542,preparation
338542,occasion
338542,healthy
338542,5-ingredients-or-less
338542,desserts
338542,fruit
338542,vegetables
338542,easy
338542,holiday-event
338542,winter
338542,cakes
338542,dietary
338542,christmas
338542,seasonal
338542,squash
93133,15-minutes-or-less
93133,time-to-make
93133,course
93133,main-ingredient
93133,preparation
93133,5-ingredients-or-less
93133,appetizers
93133,eggs-dairy
93133,easy
93133,dips
93133,dietary
93133,3-steps-or-less
94525,time-to-make
94525,course
94525,main-ingredient
94525,cuisine
94525,preparation
94525,occasion
94525,main-dish
94525,side-dishes
94525,rice
94525,vegetables
94525,asian
94525,indian
94525,dinner-party
94525,vegan
94525,vegetarian
94525,stove-top
94525,dietary
94525,one-dish-meal
94525,gluten-free
94525,stir-fry
94525,free-of-something
94525,pasta-rice-and-grains
94525,long-grain-rice
94525,carrots
94525,tomatoes
94525,taste-mood
94525,savory
94525,equipment
94525,presentation
94525,served-hot
94525,technique
94525,4-hours-or-less
98536,lactose
98536,30-minutes-or-less
98536,time-to-make
98536,course
98536,main-ingredient
98536,preparation
98536,breads
98536,vegetables
98536,oven
98536,easy
98536,beginner-cook
98536,vegetarian
98536,muffins
98536,dietary
98536,inexpensive
98536,egg-free
98536,quick-breads
98536,free-of-something
98536,squash
98536,equipment
113675,time-to-make
113675,course
113675,main-ingredient
113675,cuisine
113675,preparation
113675,occasion
113675,desserts
113675,european
113675,dinner-party
113675,cakes
113675,chocolate
113675,4-hours-or-less
119196,30-minutes-or-less
119196,time-to-make
119196,course
119196,preparation
119196,breads
119196,dietary
170492,time-to-make
170492,course
170492,main-ingredient
170492,preparation
170492,main-dish
170492,pasta
170492,poultry
170492,vegetables
170492,chicken
170492,mushrooms
170492,meat
170492,chicken-breasts
170492,pasta-rice-and-grains
170492,ravioli-tortellini
170492,4-hours-or-less
177652,course
177652,main-ingredient
177652,main-dish
177652,poultry
177652,chicken
177652,meat
180137,60-minutes-or-less
180137,time-to-make
180137,course
180137,main-ingredient
180137,preparation
180137,occasion
180137,low-protein
180137,healthy
180137,side-dishes
180137,vegetables
180137,easy
180137,summer
180137,stove-top
180137,dietary
180137,low-sodium
180137,low-cholesterol
180137,seasonal
180137,low-calorie
180137,low-carb
180137,mushrooms
180137,healthy-2
180137,low-in-something
180137,corn
180137,equipment
180137,3-steps-or-less
206087,60-minutes-or-less
206087,time-to-make
206087,course
206087,main-ingredient
206087,preparation
206087,occasion
206087,breakfast
206087,lunch
206087,eggs-dairy
206087,vegetables
206087,oven
206087,dinner-party
206087,dietary
206087,broccoli
206087,brunch
206087,equipment
208694,time-to-make
208694,course
208694,main-ingredient
208694,preparation
208694,occasion
208694,breads
208694,fruit
208694,coffee-cakes
208694,gifts
208694,quick-breads
208694,brunch
208694,4-hours-or-less
242690,30-minutes-or-less
242690,time-to-make
242690,course
242690,preparation
242690,appetizers
302859,60-minutes-or-less
302859,time-to-make
302859,course
302859,main-ingredient
302859,cuisine
302859,preparation
302859,occasion
302859,north-american
302859,for-1-or-2
302859,main-dish
302859,beans
302859,american
302859,southwestern-united-states
302859,vegan
302859,vegetarian
302859,dietary
302859,spicy
302859,inexpensive
302859,soy-tofu
302859,taste-mood
302859,number-of-servings
302889,60-minutes-or-less
302889,time-to-make
302889,course
302889,main-ingredient
302889,preparation
302889,occasion
302889,soups-stews
302889,beans
302889,vegetables
302889,easy
302889,beginner-cook
302889,fall
302889,kid-friendly
302889,vegetarian
302889,winter
302889,dietary
302889,seasonal
302889,comfort-food
302889,inexpensive
302889,lentils
302889,egg-free
302889,free-of-something
302889,toddler-friendly
302889,taste-mood
302889,presentation
302889,served-hot
327779,15-minutes-or-less
327779,time-to-make
327779,course
327779,main-ingredient
327779,preparation
327779,occasion
327779,for-1-or-2
327779,5-ingredients-or-less
327779,bisques-cream-soups
327779,lunch
327779,soups-stews
327779,eggs-dairy
327779,vegetables
327779,easy
327779,beginner-cook
327779,fall
327779,kid-friendly
327779,winter
327779,cheese
327779,dietary
327779,seasonal
327779,comfort-food
327779,inexpensive
327779,tomatoes
327779,taste-mood
327779,number-of-servings
327779,3-steps-or-less
349022,course
349022,preparation
349022,soups-stews
349022,easy
349022,beginner-cook
349022,crock-pot-slow-cooker
349022,dietary
349022,low-calorie
349022,low-carb
349022,low-in-something
349022,equipment
349022,3-steps-or-less
362066,60-minutes-or-less
362066,time-to-make
362066,course
362066,main-ingredient
362066,preparation
362066,main-dish
362066,pork
362066,easy
362066,kid-friendly
362066,dietary
362066,inexpensive
362066,meat
362066,pork-chops
362066,3-steps-or-less
375971,lactose
375971,60-minutes-or-less
375971,time-to-make
375971,course
375971,main-ingredient
375971,cuisine
375971,preparation
375971,occasion
375971,main-dish
375971,beef
375971,potatoes
375971,vegetables
375971,easy
375971,european
375971,beginner-cook
375971,fall
375971,kid-friendly
375971,winter
375971,irish
375971,dietary
375971,one-dish-meal
375971,seasonal
375971,comfort-food
375971,low-carb
375971,inexpensive
375971,egg-free
375971,ground-beef
375971,free-of-something
375971,toddler-friendly
375971,low-in-something
375971,meat
375971,taste-mood
452959,60-minutes-or-less
452959,time-to-make
452959,course
452959,preparation
452959,main-dish
454683,lactose
454683,30-minutes-or-less
454683,time-to-make
454683,course
454683,main-ingredient
454683,preparation
454683,low-protein
454683,healthy
454683,soups-stews
454683,potatoes
454683,vegetables
454683,easy
454683,low-fat
454683,vegan
454683,vegetarian
454683,dietary
454683,low-sodium
454683,gluten-free
454683,low-cholesterol
454683,low-saturated-fat
454683,low-calorie
454683,healthy-2
454683,free-of-something
454683,low-in-something
454683,broccoli
454683,number-of-servings
454683,from-scratch
467120,15-minutes-or-less
467120,time-to-make
467120,course
467120,main-ingredient
467120,preparation
467120,for-1-or-2
467120,low-protein
467120,healthy
467120,5-ingredients-or-less
467120,breakfast
467120,fruit
467120,easy
467120,low-fat
467120,dietary
467120,low-sodium
467120,low-cholesterol
467120,low-saturated-fat
467120,low-calorie
467120,healthy-2
467120,low-in-something
467120,number-of-servings
467120,3-steps-or-less
480526,weeknight
480526,15-minutes-or-less
480526,time-to-make
480526,course
480526,main-ingredient
480526,cuisine
480526,preparation
480526,occasion
480526,north-american
480526,low-protein
480526,salads
480526,vegetables
480526,american
480526,easy
480526,salad-dressings
480526,dietary
480526,low-cholesterol
480526,low-calorie
480526,low-carb
480526,healthy-2
480526,low-in-something
480526,3-steps-or-less
480526,from-scratch
503977,15-minutes-or-less
503977,time-to-make
503977,course
503977,main-ingredient
503977,cuisine
503977,preparation
503977,occasion
503977,low-protein
503977,healthy
503977,desserts
503977,snacks
503977,fruit
503977,african
503977,easy
503977,low-fat
503977,vegan
503977,vegetarian
503977,moroccan
503977,dietary
503977,low-sodium
503977,low-cholesterol
503977,seasonal
503977,low-saturated-fat
503977,low-calorie
503977,low-carb
503977,low-in-something
504579,weeknight
504579,60-minutes-or-less
504579,time-to-make
504579,course
504579,main-ingredient
504579,cuisine
504579,preparation
504579,occasion
504579,north-american
504579,low-protein
504579,healthy
504579,5-ingredients-or-less
504579,snacks
504579,fruit
504579,caribbean
504579,easy
504579,kosher
504579,low-fat
504579,vegetarian
504579,dietary
504579,low-sodium
504579,low-cholesterol
504579,low-saturated-fat
504579,low-calorie
504579,inexpensive
504579,low-in-something
504579,tropical-fruit
504579,bananas
504579,3-steps-or-less
513133,time-to-make
513133,course
513133,main-ingredient
513133,preparation
513133,main-dish
513133,soups-stews
513133,beef
513133,stews
513133,stove-top
513133,meat
513133,equipment
513133,4-hours-or-less
514141,weeknight
514141,60-minutes-or-less
514141,time-to-make
514141,course
514141,main-ingredient
514141,cuisine
514141,preparation
514141,occasion
514141,main-dish
514141,side-dishes
514141,eggs-dairy
514141,potatoes
514141,vegetables
514141,easy
514141,european
514141,cheese
514141,dietary
514141,high-calcium
514141,comfort-food
514141,inexpensive
514141,high-in-something
514141,taste-mood
514141,from-scratch
77570,weeknight
77570,time-to-make
77570,course
77570,main-ingredient
77570,cuisine
77570,preparation
77570,occasion
77570,main-dish
77570,pork
77570,greek
77570,oven
77570,european
77570,dinner-party
77570,stove-top
77570,dietary
77570,meat
77570,pork-chops
77570,equipment
77570,4-hours-or-less
523626,time-to-make
523626,course
523626,main-ingredient
523626,cuisine
523626,preparation
523626,main-dish
523626,vegetables
523626,european
523626,pizza
523626,italian
523626,cauliflower
523626,4-hours-or-less
532878,15-minutes-or-less
532878,time-to-make
532878,course
532878,preparation
532878,5-ingredients-or-less
532878,appetizers
532878,easy
532878,dips
532878,3-steps-or-less
39944,60-minutes-or-less
39944,time-to-make
39944,course
39944,main-ingredient
39944,preparation
39944,occasion
39944,low-protein
39944,healthy
39944,5-ingredients-or-less
39944,side-dishes
39944,potatoes
39944,vegetables
